WigleWifi-1.6,appRelease=2.104,model=SM-A546B,release=16,device=a54x,display=BP2A.250605.031.A3.A546BXXSIEZB7,board=s5e8835,brand=samsung,star=Sol,body=3,subBody=0
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
f8:c6:50:3f:27:2d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:47,64,5320,-86,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3f:60:61,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:47,11,2462,-90,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3f:60:62,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:47,11,2462,-86,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3f:60:64,hsgast,[ESS],2026-04-01 12:21:47,11,2462,-90,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3f:60:65,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:47,11,2462,-90,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:9e:aa,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:47,52,5260,-75,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:9e:ab,hsgast,[ESS],2026-04-01 12:21:47,52,5260,-75,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:9e:ac,hsweb,[ESS],2026-04-01 12:21:47,52,5260,-75,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:dc:ac,hsweb,[ESS],2026-04-01 12:21:47,52,5260,-86,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:9e:ad,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:47,52,5260,-75,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:dc:ab,hsgast,[ESS],2026-04-01 12:21:47,52,5260,-86,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:9e:ae,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:47,52,5260,-74,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:dc:ae,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:47,52,5260,-86,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:dc:ad,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:47,52,5260,-86,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:dc:aa,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:47,52,5260,-86,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
66:2d:43:ed:10:ef,Yealink-37BEE7-5G,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:47,36,5180,-90,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
20:cc:27:3b:19:4c,hsweb,[ESS],2026-04-01 12:21:47,112,5560,-90,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3e:dc:a1,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:47,6,2437,-77,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
bc:30:7e:fe:fc:a1,ClickShare_V1.2.05,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:47,10,2457,-86,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3f:27:25,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:47,6,2437,-90,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
20:cc:27:3b:19:4a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:47,112,5560,-90,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3f:27:24,hsgast,[ESS],2026-04-01 12:21:47,6,2437,-90,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
fa:25:51:67:9e:82,DIRECT-1C4D2EB3A60CBGOZx,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][MFPC],2026-04-01 12:21:47,1,2412,-86,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3f:27:22,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:47,6,2437,-90,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3f:27:21,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:47,6,2437,-90,48.87871079321904,8.717059522701202,410,3.5,,,WIFI
f8:c6:50:3f:1a:23,hsweb,[ESS],2026-04-01 12:21:56,1,2412,-70,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:1a:24,hsgast,[ESS],2026-04-01 12:21:56,1,2412,-69,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:1a:25,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:56,1,2412,-69,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:1a:21,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:56,1,2412,-69,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:1a:22,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:56,1,2412,-69,48.87866609439975,8.717176857477591,411,4,,,WIFI
d8:5d:e2:0a:6c:40,HP-Print-40-Color LaserJet MFP,[ESS],2026-04-01 12:21:56,6,2437,-69,48.87866609439975,8.717176857477591,411,4,,,WIFI
20:cc:27:3b:19:42,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:56,11,2462,-80,48.87866609439975,8.717176857477591,411,4,,,WIFI
20:cc:27:3b:19:44,hsgast,[ESS],2026-04-01 12:21:56,11,2462,-79,48.87866609439975,8.717176857477591,411,4,,,WIFI
20:cc:27:3b:19:41,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:56,11,2462,-80,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:27:2e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:56,64,5320,-84,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:27:2c,hsweb,[ESS],2026-04-01 12:21:56,64,5320,-82,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:27:2b,hsgast,[ESS],2026-04-01 12:21:56,64,5320,-84,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:60:63,hsweb,[ESS],2026-04-01 12:21:56,11,2462,-90,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3e:dc:a3,hsweb,[ESS],2026-04-01 12:21:56,6,2437,-75,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3e:dc:a2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:56,6,2437,-75,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3e:dc:a5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:56,6,2437,-75,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3e:dc:a4,hsgast,[ESS],2026-04-01 12:21:56,6,2437,-74,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:27:25,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:56,6,2437,-80,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:27:24,hsgast,[ESS],2026-04-01 12:21:56,6,2437,-79,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:27:22,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:21:56,6,2437,-79,48.87866609439975,8.717176857477591,411,4,,,WIFI
f8:c6:50:3f:27:21,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:21:56,6,2437,-80,48.87866609439975,8.717176857477591,411,4,,,WIFI
50:57:9c:c9:d8:c9,EB8D6FA3-EE81fIZM@Z1AOS3,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:05,11,2462,-80,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
20:cc:27:3b:19:43,hsweb,[ESS],2026-04-01 12:22:05,11,2462,-80,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
20:cc:27:3b:19:45,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:05,11,2462,-78,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
f8:c6:50:3f:27:e5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:05,11,2462,-90,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
f8:c6:50:3e:71:0d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:05,52,5260,-86,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
f8:c6:50:3e:71:0e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:05,52,5260,-86,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
f8:c6:50:3e:71:0a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:05,52,5260,-86,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
f8:c6:50:3e:71:0b,hsgast,[ESS],2026-04-01 12:22:05,52,5260,-86,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
f8:c6:50:3e:71:0c,hsweb,[ESS],2026-04-01 12:22:05,52,5260,-86,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
fa:25:51:67:b9:ea,DIRECT-1C4KvEB3A60E9GOVn,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][MFPC],2026-04-01 12:22:05,6,2437,-86,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
f8:c6:50:3e:93:81,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:05,6,2437,-84,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
20:cc:27:3b:19:4b,hsgast,[ESS],2026-04-01 12:22:05,112,5560,-86,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
20:cc:27:3b:19:4e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:05,112,5560,-90,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
f8:c6:50:3e:93:82,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:05,6,2437,-84,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
20:cc:27:3b:19:4d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:05,112,5560,-84,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
f8:c6:50:3f:27:23,hsweb,[ESS],2026-04-01 12:22:05,6,2437,-82,48.87865863039191,8.717271520909627,413,3.5,,,WIFI
f8:c6:50:3e:71:04,hsgast,[ESS],2026-04-01 12:22:14,1,2412,-84,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3e:71:05,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,1,2412,-84,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3e:71:01,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,1,2412,-84,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3e:71:02,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:14,1,2412,-84,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3e:71:03,hsweb,[ESS],2026-04-01 12:22:14,1,2412,-84,48.87869921984559,8.717303895620216,414,4,,,WIFI
9c:a2:f4:d4:d0:cc,Quis leget haec_EXT,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-01 12:22:14,1,2412,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:bb,hsgast,[ESS],2026-04-01 12:22:14,100,5500,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:ba,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,100,5500,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:be,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,100,5500,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:bd,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:14,100,5500,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:bc,hsweb,[ESS],2026-04-01 12:22:14,100,5500,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
cc:16:7e:de:e7:22,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:14,6,2437,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
cc:16:7e:de:e7:23,hsweb,[ESS],2026-04-01 12:22:14,6,2437,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
cc:16:7e:de:e7:24,hsgast,[ESS],2026-04-01 12:22:14,6,2437,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
cc:16:7e:de:e7:25,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,6,2437,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3f:60:61,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,11,2462,-79,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3f:60:62,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:14,11,2462,-80,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3f:60:63,hsweb,[ESS],2026-04-01 12:22:14,11,2462,-79,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3f:60:64,hsgast,[ESS],2026-04-01 12:22:14,11,2462,-80,48.87869921984559,8.717303895620216,414,4,,,WIFI
72:54:25:65:01:38,Vodafone Homespot,[ESS],2026-04-01 12:22:14,13,2472,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3f:60:65,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,11,2462,-80,48.87869921984559,8.717303895620216,414,4,,,WIFI
cc:16:7e:de:e7:21,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,6,2437,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3e:71:0d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:14,52,5260,-79,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3e:71:0e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,52,5260,-79,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:b2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:14,11,2462,-80,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3e:71:0a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,52,5260,-80,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:b1,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,11,2462,-80,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3e:71:0b,hsgast,[ESS],2026-04-01 12:22:14,52,5260,-79,48.87869921984559,8.717303895620216,414,4,,,WIFI
f8:c6:50:3e:71:0c,hsweb,[ESS],2026-04-01 12:22:14,52,5260,-79,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:b5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:14,11,2462,-82,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:b4,hsgast,[ESS],2026-04-01 12:22:14,11,2462,-80,48.87869921984559,8.717303895620216,414,4,,,WIFI
02:0a:f5:10:e8:f9,Yealink-39C0E9-5G,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:14,36,5180,-90,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:b3,hsweb,[ESS],2026-04-01 12:22:14,11,2462,-80,48.87869921984559,8.717303895620216,414,4,,,WIFI
bc:30:7e:fe:ef:65,CS_W4.2.03,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:14,11,2462,-84,48.87869921984559,8.717303895620216,414,4,,,WIFI
28:24:ff:9a:fa:df,CS_W2.2.01-1872213084,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:14,36,5180,-90,48.87869921984559,8.717303895620216,414,4,,,WIFI
70:54:25:65:01:58,Vodafone-F908,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-01 12:22:14,13,2472,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
72:54:25:65:01:18,Vodafone Hotspot,[ESS],2026-04-01 12:22:14,13,2472,-86,48.87869921984559,8.717303895620216,414,4,,,WIFI
00:2a:10:20:e6:b5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:22,11,2462,-77,48.87873148181301,8.717326334505076,413,4.5,,,WIFI
ec:a8:1f:87:c0:b8,Vodafone-C0B4,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-04-01 12:22:22,11,2462,-86,48.87873148181301,8.717326334505076,413,4.5,,,WIFI
cc:16:7e:de:e7:2b,hsgast,[ESS],2026-04-01 12:22:31,52,5260,-86,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
cc:16:7e:de:e7:2c,hsweb,[ESS],2026-04-01 12:22:31,52,5260,-90,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
cc:16:7e:de:e7:21,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:31,6,2437,-72,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
80:af:ca:49:df:8c,CS_W4.1.06,[WPA-PSK-CCMP-128][WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:31,10,2457,-86,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
00:2a:10:20:e6:b2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:31,11,2462,-69,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
00:2a:10:20:e6:b1,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:31,11,2462,-69,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
00:2a:10:20:e6:b5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:31,11,2462,-68,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
00:2a:10:20:e6:b4,hsgast,[ESS],2026-04-01 12:22:31,11,2462,-68,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
f8:c6:50:41:e7:a4,hsgast,[ESS],2026-04-01 12:22:31,1,2412,-90,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
00:2a:10:20:e6:b3,hsweb,[ESS],2026-04-01 12:22:31,11,2462,-69,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
f8:c6:50:41:e7:a5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:31,1,2412,-90,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
cc:16:7e:de:e7:2a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:31,52,5260,-90,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
bc:30:7e:fe:ef:65,CS_W4.2.03,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:31,11,2462,-78,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
00:2a:10:20:e6:bb,hsgast,[ESS],2026-04-01 12:22:31,100,5500,-71,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
00:2a:10:20:e6:ba,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:31,100,5500,-71,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
00:2a:10:20:e6:be,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:31,100,5500,-71,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
00:2a:10:20:e6:bd,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:31,100,5500,-71,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
00:2a:10:20:e6:bc,hsweb,[ESS],2026-04-01 12:22:31,100,5500,-71,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
cc:16:7e:de:e7:22,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:31,6,2437,-72,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
cc:16:7e:de:e7:23,hsweb,[ESS],2026-04-01 12:22:31,6,2437,-75,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
cc:16:7e:de:e7:24,hsgast,[ESS],2026-04-01 12:22:31,6,2437,-72,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
f8:c6:50:3f:78:24,hsgast,[ESS],2026-04-01 12:22:31,1,2412,-86,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
cc:16:7e:de:e7:25,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:31,6,2437,-72,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
f8:c6:50:3f:78:25,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:31,1,2412,-86,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
f8:c6:50:3f:78:22,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:31,1,2412,-86,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
f8:c6:50:3f:78:23,hsweb,[ESS],2026-04-01 12:22:31,1,2412,-86,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
f8:c6:50:3f:78:21,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:31,1,2412,-86,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
82:af:ca:69:df:8c,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:31,10,2457,-86,48.878768185990744,8.7172934316284,413,4.5,,,WIFI
cc:16:7e:de:e7:2b,hsgast,[ESS],2026-04-01 12:22:38,52,5260,-79,48.87883496415862,8.717253891504228,413,4.5,,,WIFI
cc:16:7e:de:e7:2c,hsweb,[ESS],2026-04-01 12:22:38,52,5260,-79,48.87883496415862,8.717253891504228,413,4.5,,,WIFI
cc:16:7e:de:e7:2d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:38,52,5260,-80,48.87883496415862,8.717253891504228,413,4.5,,,WIFI
cc:16:7e:de:e7:2e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:38,52,5260,-80,48.87883496415862,8.717253891504228,413,4.5,,,WIFI
cc:16:7e:de:e7:2a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:38,52,5260,-79,48.87883496415862,8.717253891504228,413,4.5,,,WIFI
f8:c6:50:3e:91:65,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:38,1,2412,-84,48.87883496415862,8.717253891504228,413,4.5,,,WIFI
f8:c6:50:3e:91:64,hsgast,[ESS],2026-04-01 12:22:38,1,2412,-84,48.87883496415862,8.717253891504228,413,4.5,,,WIFI
bc:30:7e:fe:ef:65,CS_W4.2.03,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-04-01 12:22:38,11,2462,-68,48.87883496415862,8.717253891504228,413,4.5,,,WIFI
f8:c6:50:3e:91:61,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-04-01 12:22:38,1,2412,-84,48.87883496415862,8.717253891504228,413,4.5,,,WIFI
f8:c6:50:3e:91:63,hsweb,[ESS],2026-04-01 12:22:38,1,2412,-82,48.87883496415862,8.717253891504228,413,4.5,,,WIFI
